Date,Revenue,Orders,Customers,Quantity,Lag1,Lag7,Lag30,RollingMean,RollingStd,RollingMin,RollingMax,RollingMedian,RevenueGrowth,PredictedRevenue,ForecastError,AbsoluteError
2010-06-30,17693.68,65,62,10981,17065.5,9222.97,14183.83,13410.96,3673.300361727416,9028.31,17693.68,11224.8,0.0368099381793678,16419.82483666667,1273.85516333333,1273.85516333333
2010-07-01,20796.24,76,75,13086,17693.68,11224.8,15929.39,14778.308571428572,4427.8358823674935,9028.31,20796.24,16998.27,0.1753484860130849,17966.38067333343,2829.8593266665703,2829.8593266665703
2010-07-02,12166.61,40,32,6869,20796.24,11184.05,18813.63,14918.674285714284,4308.881150611537,9028.31,20796.24,16998.27,-0.4149610698857101,12668.595489999996,-501.9854899999955,501.9854899999955
2010-07-04,4728.7,20,19,2973,12166.61,9028.31,10630.76,14304.444285714286,5445.135071715734,4728.7,20796.24,16998.27,-0.61133791582043,8775.121436666674,-4046.421436666674,4046.421436666674
2010-07-05,20086.37,75,59,11068,4728.7,10682.11,6516.97,15647.91,5561.355262062195,4728.7,20796.24,17065.5,3.247757311734726,16345.541866666726,3740.8281333332725,3740.8281333332725
2010-07-06,9559.97,50,45,5635,20086.37,16998.27,9582.27,14585.295714285716,5956.894207243855,4728.7,20796.24,17065.5,-0.5240568604481546,11309.02967333338,-1749.0596733333805,1749.0596733333805
2010-07-07,13298.39,48,46,7958,9559.97,17065.5,6660.34,14047.137142857144,5864.9373690936045,4728.7,20796.24,13298.39,0.3910493442971055,11983.385200000019,1315.0047999999806,1315.0047999999806
2010-07-08,14041.15,64,58,9893,13298.39,17693.68,14052.06,13525.34714285714,5644.788886937276,4728.7,20796.24,13298.39,0.0558533777397114,13299.91349999996,741.2365000000391,741.2365000000391
2010-07-09,5701.06,22,22,3884,14041.15,20796.24,5679.18,11368.892857142857,5275.467913176721,4728.7,20086.37,12166.61,-0.5939748524871538,7664.988840000025,-1963.928840000025,1963.928840000025
2010-07-11,4410.78,23,21,2382,5701.06,12166.61,20241.31,10260.917142857144,5861.8694518947705,4410.78,20086.37,9559.97,-0.2263228241765567,6337.376003333356,-1926.5960033333558,1926.5960033333558
2010-07-12,8805.8,39,34,5830,4410.78,4728.7,21022.42,10843.36,5405.342148239398,4410.78,20086.37,9559.97,0.9964269358254094,9155.345933333329,-349.54593333332923,349.54593333332923
2010-07-13,8070.8,38,31,5197,8805.8,20086.37,14471.48,9126.85,3580.8600333346217,4410.78,14041.15,8805.8,-0.0834677144609233,8894.521303333328,-823.7213033333273,823.7213033333273
2010-07-14,10905.93,47,44,6746,8070.8,9559.97,13895.3,9319.13,3643.580724900516,4410.78,14041.15,8805.8,0.351282400753333,10006.67141000002,899.2585899999794,899.2585899999794
2010-07-15,16411.97,68,61,12340,10905.93,13298.39,12052.96,9763.927142857145,4334.801814445931,4410.78,16411.97,8805.8,0.5048666184360253,13357.83236666671,3054.137633333292,3054.137633333292
2010-07-16,12404.28,56,52,8481,16411.97,14041.15,15795.8,9530.08857142857,4103.59811875069,4410.78,16411.97,8805.8,-0.2441931102725633,11475.540836666627,928.7391633333737,928.7391633333737
2010-07-18,8008.13,36,34,5493,12404.28,5701.06,13753.37,9859.67,3828.220556760012,4410.78,16411.97,8805.8,-0.3544058986091898,9265.593123333292,-1257.463123333292,1257.463123333292
2010-07-19,13902.03,50,50,8647,8008.13,4410.78,13177.68,11215.562857142855,3207.096034430078,8008.13,16411.97,10905.93,0.7359895506191834,13043.957583333282,858.0724166667187,858.0724166667187
2010-07-20,11933.94,52,46,6773,13902.03,8805.8,12877.95,11662.44,3028.310977822457,8008.13,16411.97,11933.94,-0.1415685335163281,12044.38159999997,-110.44159999996918,110.44159999996918
2010-07-21,11991.81,43,40,8186,11933.94,8070.8,17465.14,12222.584285714283,2583.1595521754502,8008.13,16411.97,11991.81,0.00484919481747,12642.884970000026,-651.074970000027,651.074970000027
2010-07-22,12810.23,54,51,8484,11991.81,10905.93,17427.84,12494.627142857144,2520.9117859927564,8008.13,16411.97,12404.28,0.0682482460946263,12917.835433333328,-107.60543333332862,107.60543333332862
2010-07-23,9665.99,35,34,7214,12810.23,16411.97,9253.02,11530.915714285717,2011.815614445959,8008.13,13902.03,11991.81,-0.2454475836889735,10292.693526666711,-626.7035266667117,626.7035266667117
2010-07-25,12233.02,51,49,8340,9665.99,12404.28,4122.92,11506.45,2000.433605221628,8008.13,13902.03,11991.81,0.2655734177254478,11576.552600000017,656.4673999999832,656.4673999999832
2010-07-26,13635.56,48,44,10441,12233.02,8008.13,14730.37,12310.368571428571,1401.2660190393262,9665.99,13902.03,12233.02,0.1146519829118237,13608.262980000032,27.297019999967233,27.297019999967233
2010-07-27,11980.29,56,51,7877,13635.56,13902.03,9222.97,12035.834285714283,1213.071925496833,9665.99,13635.56,11991.81,-0.1213936207973855,11851.204230000012,129.08576999998877,129.08576999998877
2010-07-28,15968.92,58,55,9586,11980.29,11933.94,11224.8,12612.26,1913.2074090559856,9665.99,15968.92,12233.02,0.3329326752524353,14934.31458333331,1034.6054166666909,1034.6054166666909
2010-07-29,13939.58,54,50,8301,15968.92,11991.81,11184.05,12890.512857142856,1949.2316072726048,9665.99,15968.92,12810.23,-0.1270806040734126,13658.731810000028,280.8481899999715,280.8481899999715
2010-07-30,7596.38,35,30,5325,13939.58,12810.23,9028.31,12145.67714285714,2796.8720276928125,7596.38,15968.92,12233.02,-0.4550495782512815,9639.702796666621,-2043.322796666621,2043.322796666621
2010-08-01,7442.26,29,25,4549,7596.38,9665.99,10682.11,11828.00142857143,3219.7778989884223,7442.26,15968.92,12233.02,-0.0202886111542602,9230.826073333299,-1788.5660733332988,1788.5660733332988
2010-08-02,13355.85,52,44,7602,7442.26,12233.02,16998.27,11988.405714285716,3270.881450587174,7442.26,15968.92,13355.85,0.7945959963774445,12840.243270000043,515.6067299999577,515.6067299999577
2010-08-03,11170.25,44,43,7159,13355.85,13635.56,17065.5,11636.218571428572,3195.830716978131,7442.26,15968.92,11980.29,-0.1636436467914809,11254.160243333334,-83.91024333333371,83.91024333333371
2010-08-04,13546.36,46,45,8971,11170.25,11980.29,17693.68,11859.942857142856,3277.699677785803,7442.26,15968.92,13355.85,0.2127177099885857,13053.783883333304,492.5761166666962,492.5761166666962
2010-08-05,12265.4,47,44,9534,13546.36,15968.92,20796.24,11330.868571428571,2762.2803442713066,7442.26,13939.58,12265.4,-0.0945611957751012,11846.183073333294,419.21692666670606,419.21692666670606
2010-08-06,6797.7,31,28,4693,12265.4,13939.58,12166.61,10310.6,2950.671180048127,6797.7,13546.36,11170.25,-0.4457824449263783,7722.536116666657,-924.8361166666573,924.8361166666573
2010-08-08,8379.41,40,38,5282,6797.7,7596.38,4728.7,10422.46142857143,2843.5211806809,6797.7,13546.36,11170.25,0.232683113406005,8777.694713333332,-398.28471333333255,398.28471333333255
2010-08-09,8814.72,40,39,7259,8379.41,7442.26,20086.37,10618.527142857143,2644.107153210153,6797.7,13546.36,11170.25,0.0519499582906195,9876.643900000032,-1061.9239000000325,1061.9239000000325
2010-08-10,8973.36,36,32,5514,8814.72,13355.85,9559.97,9992.457142857142,2395.054237915516,6797.7,13546.36,8973.36,0.0179971683729036,9205.002106666661,-231.64210666666077,231.64210666666077
2010-08-11,8213.48,35,33,4816,8973.36,11170.25,13298.39,9570.061428571427,2413.3774915280446,6797.7,13546.36,8814.72,-0.0846817691477886,8701.044003333323,-487.56400333332385,487.56400333332385
2010-08-12,16625.22,64,52,11615,8213.48,13546.36,14041.15,10009.89857142857,3355.504449231772,6797.7,16625.22,8814.72,1.0241383676590194,13758.883100000046,2866.3368999999548,2866.3368999999548
2010-08-13,9596.3,38,33,6694,16625.22,12265.4,5701.06,9628.598571428573,3204.7493377508013,6797.7,16625.22,8814.72,-0.4227865856812722,9787.313709999979,-191.01370999997926,191.01370999997926
2010-08-15,9637.84,47,44,6949,9596.3,6797.7,4410.78,10034.332857142856,2956.80758067837,8213.48,16625.22,8973.36,0.004328751706387,9792.386329999994,-154.54632999999376,154.54632999999376
2010-08-16,9821.5,30,29,6853,9637.84,8379.41,8805.8,10240.345714285711,2871.2861663887106,8213.48,16625.22,9596.3,0.0190561370597561,9829.882799999994,-8.38279999999395,8.38279999999395
2010-08-17,8847.78,38,35,6447,9821.5,8814.72,8070.8,10245.06857142857,2868.576300463506,8213.48,16625.22,9596.3,-0.0991416789696074,9443.145136666652,-595.3651366666509,595.3651366666509
2010-08-18,14931.1,50,45,9870,8847.78,8973.36,10905.93,11096.174285714284,3282.3609706574352,8213.48,16625.22,9637.84,0.6875532619481948,13551.836516666704,1379.2634833332959,1379.2634833332959
2010-08-19,14358.59,59,50,9634,14931.1,8213.48,16411.97,11974.047142857144,3203.700098452387,8847.78,16625.22,9821.5,-0.0383434576153129,14091.722789999967,266.8672100000331,266.8672100000331
2010-08-20,12265.11,49,44,8521,14358.59,16625.22,12404.28,11351.174285714284,2493.9152749432424,8847.78,14931.1,9821.5,-0.1457998313204848,11704.182439999988,560.9275600000128,560.9275600000128
2010-08-22,15588.17,55,48,10384,12265.11,9596.3,8008.13,12207.155714285716,2800.633853058137,8847.78,15588.17,12265.11,0.2709360128037987,14699.454406666635,888.7155933333652,888.7155933333652
2010-08-23,12502.41,44,37,8790,15588.17,9637.84,13902.03,12616.38,2561.7324904186844,8847.78,15588.17,12502.41,-0.1979552442653628,12708.897453333366,-206.48745333336592,206.48745333336592
2010-08-24,12239.12,50,46,9011,12502.41,9821.5,11933.94,12961.754285714283,2268.289635656927,8847.78,15588.17,12502.41,-0.0210591397978469,12951.653566666719,-712.5335666667179,712.5335666667179
2010-08-25,16215.45,63,56,10717,12239.12,8847.78,11991.81,14014.278571428573,1672.2204300912017,12239.12,16215.45,14358.59,0.3248869199746387,15498.37046666673,717.0795333332699,717.0795333332699
2010-08-26,15763.87,63,60,9103,16215.45,14931.1,12810.23,14133.245714285717,1774.7940429043294,12239.12,16215.45,14358.59,-0.0278487491867324,15245.510143333382,518.3598566666187,518.3598566666187
2010-08-27,8427.73,30,28,5121,15763.87,14358.59,9665.99,13285.98,2780.182204850385,8427.73,16215.45,12502.41,-0.4653768395704862,9869.928853333318,-1442.1988533333188,1442.1988533333188
2010-08-29,9260.22,38,35,5984,8427.73,12265.11,12233.02,12856.71,3168.888802177623,8427.73,16215.45,12502.41,0.0987798612437749,10989.757710000038,-1729.5377100000387,1729.5377100000387
2010-08-31,11672.0,49,44,7610,9260.22,15588.17,13635.56,12297.257142857145,2944.002066358624,8427.73,16215.45,12239.12,0.2604452162043666,11324.102920000005,347.8970799999952,347.8970799999952
2010-09-01,7309.09,35,33,4058,11672.0,12502.41,11980.29,11555.354285714286,3487.828211666285,7309.09,16215.45,11672.0,-0.3737928375599726,9462.940466666654,-2153.850466666654,2153.850466666654
2010-09-02,16019.2,71,67,11467,7309.09,12239.12,15968.92,12095.365714285714,3881.725784849045,7309.09,16215.45,11672.0,1.1916818646370475,14652.70510666672,1366.4948933332798,1366.4948933332798
2010-09-03,8654.55,44,42,5780,16019.2,16215.45,13939.58,11015.23714285714,3584.7860130265026,7309.09,16019.2,9260.22,-0.4597389382740712,9760.404703333306,-1105.854703333307,1105.854703333307
2010-09-05,8810.67,31,31,5214,8654.55,15763.87,7596.38,10021.922857142856,2958.266213486721,7309.09,16019.2,8810.67,0.0180390661559526,9481.652683333306,-670.9826833333063,670.9826833333063
2010-09-06,12049.29,45,37,7178,8810.67,8427.73,7442.26,10539.288571428571,2949.6646597278755,7309.09,16019.2,9260.22,0.3675793100865201,11418.573676666683,630.7163233333176,630.7163233333176
2010-09-07,10468.18,42,40,7020,12049.29,9260.22,13355.85,10711.854285714286,2897.231930865826,7309.09,16019.2,10468.18,-0.1312201797782276,10725.597100000034,-257.4171000000333,257.4171000000333
2010-09-08,12511.99,46,43,7659,10468.18,11672.0,11170.25,10831.852857142858,2960.3358020260303,7309.09,16019.2,10468.18,0.1952402423343886,11813.296203333399,698.693796666601,698.693796666601
2010-09-09,16652.76,59,56,9812,12511.99,7309.09,13546.36,12166.662857142856,3203.711546262735,8654.55,16652.76,12049.29,0.3309441583632977,15262.880136666605,1389.8798633333936,1389.8798633333936
2010-09-10,9809.06,40,35,6151,16652.76,16019.2,12265.4,11279.5,2792.533177337972,8654.55,16652.76,10468.18,-0.4109649091201698,10365.505476666698,-556.4454766666986,556.4454766666986
2010-09-12,12572.59,48,46,7800,9809.06,8654.55,6797.7,11839.22,2561.840587546384,8810.67,16652.76,12049.29,0.2817323984153426,12394.112003333306,178.4779966666938,178.4779966666938
2010-09-13,15052.48,53,45,10250,12572.59,8810.67,8379.41,12730.907142857144,2414.033491066461,9809.06,16652.76,12511.99,0.1972457544547303,14448.460739999997,604.0192600000028,604.0192600000028
2010-09-14,12239.57,55,51,7786,15052.48,12049.29,8814.72,12758.089999999998,2406.137433051858,9809.06,16652.76,12511.99,-0.1868735251599736,12823.799689999956,-584.2296899999565,584.2296899999565
2010-09-15,14461.98,60,57,10158,12239.57,10468.18,8973.36,13328.632857142858,2240.457666844856,9809.06,16652.76,12572.59,0.1815758233336628,14329.719466666655,132.26053333334494,132.26053333334494
2010-09-16,18217.721,60,48,10928,14461.98,12511.99,8213.48,14143.737285714284,2849.076284450518,9809.06,18217.721,14461.98,0.2596975656168796,17270.317343333278,947.4036566667237,947.4036566667237
2010-09-17,11853.31,40,38,7536,18217.721,16652.76,16625.22,13458.101571428571,2719.178855497994,9809.06,18217.721,12572.59,-0.3493527538378703,11916.658033333357,-63.34803333335731,63.34803333335731
2010-09-19,16032.43,56,54,10103,11853.31,9809.06,9596.3,14347.15442857143,2314.532331368642,11853.31,18217.721,14461.98,0.3525698728878264,15801.603536666693,230.8264633333074,230.8264633333074
2010-09-20,15884.16,57,47,10499,16032.43,12572.59,9637.84,14820.235857142858,2228.191509825172,11853.31,18217.721,15052.48,-0.0092481301961088,15780.460130000034,103.69986999996581,103.69986999996581
2010-09-21,23764.97,86,65,16533,15884.16,15052.48,9821.5,16064.877285714289,4059.955458935293,11853.31,23764.97,15884.16,0.4961426981344938,20737.50788,3027.46212,3027.46212
2010-09-22,14020.37,57,34,9453,23764.97,12239.57,8847.78,16319.277285714286,3829.565437975763,11853.31,23764.97,15884.16,-0.4100404923717555,14718.978126666729,-698.6081266667279,698.6081266667279
2010-09-23,22116.55,77,69,14594,14020.37,14461.98,14931.1,17412.787285714287,4277.497273289825,11853.31,23764.97,16032.43,0.5774583695009474,20749.924906666598,1366.6250933334013,1366.6250933334013
2010-09-24,14193.99,48,44,9106,22116.55,18217.721,14358.59,16837.968571428573,4419.308379903041,11853.31,23764.97,15884.16,-0.3582186190884202,15409.719763333416,-1215.7297633334165,1215.7297633334165
2010-09-26,14862.71,57,49,9420,14193.99,11853.31,12265.11,17267.882857142857,3977.91320164532,14020.37,23764.97,15884.16,0.0471128977827941,16602.61396666665,-1739.9039666666504,1739.9039666666504
2010-09-27,23131.91,67,56,15967,14862.71,16032.43,15588.17,18282.094285714287,4483.355466908937,14020.37,23764.97,15884.16,0.5563722901139831,21749.432036666705,1382.4779633332946,1382.4779633332946
2010-09-28,29050.91,103,89,16918,23131.91,15884.16,12502.41,20163.058571428573,5860.232845156244,14020.37,29050.91,22116.55,0.2558802969577523,26821.10203666673,2229.807963333271,2229.807963333271
2010-09-29,21276.39,86,76,13929,29050.91,23764.97,12239.12,19807.54714285714,5677.954389513082,14020.37,29050.91,21276.39,-0.2676170901359028,20272.986036666614,1003.403963333385,1003.403963333385
2010-09-30,23606.94,71,68,15209,21276.39,14020.37,16215.45,21177.057142857146,5184.111296640688,14193.99,29050.91,22116.55,0.109536909221912,24140.238943333414,-533.2989433334151,533.2989433334151
2010-10-01,16163.64,57,51,10391,23606.94,22116.55,15763.87,20326.641428571427,5483.90548219193,14193.99,29050.91,21276.39,-0.3153013478239873,17649.150046666648,-1485.5100466666481,1485.5100466666481
2010-10-03,24554.04,75,64,14956,16163.64,14193.99,8427.73,21806.64857142857,4922.192146504926,14862.71,29050.91,23131.91,0.519090996829922,24797.707900000016,-243.66790000001492,243.66790000001492
2010-10-04,21552.16,70,66,16365,24554.04,14862.71,9260.22,22762.28428571429,3890.62243055818,16163.64,29050.91,23131.91,-0.1222560523644988,22199.168466666717,-647.0084666667171,647.0084666667171
2010-10-05,28534.56,108,97,22313,21552.16,23131.91,11672.0,23534.09142857143,4469.049065063864,16163.64,29050.91,23606.94,0.3239768078930372,26677.922776666554,1856.6372233334478,1856.6372233334478
2010-10-06,16244.66,48,47,11072,28534.56,29050.91,7309.09,21704.62714285714,4455.452533479732,16163.64,28534.56,21552.16,-0.4307022782198149,17462.3407033334,-1217.6807033334007,1217.6807033334007
2010-10-07,30337.3,101,85,19612,16244.66,21276.39,16019.2,22999.042857142857,5503.293150268394,16163.64,30337.3,23606.94,0.8675244665016073,28257.06903666656,2080.2309633334407,2080.2309633334407
2010-10-08,17303.95,54,49,11683,30337.3,23606.94,8654.55,22098.61571428572,5889.348767404514,16163.64,30337.3,21552.16,-0.429614698737198,19526.78667000008,-2222.8366700000806,2222.8366700000806
2010-10-10,18522.51,66,58,10911,17303.95,16163.64,8810.67,22435.597142857147,5550.919944672023,16244.66,30337.3,21552.16,0.0704209154557198,20333.49709999991,-1810.9870999999112,1810.9870999999112
2010-10-11,23592.9,79,74,15477,18522.51,24554.04,12049.29,22298.29142857143,5501.452128648835,16244.66,30337.3,21552.16,0.2737420576368969,22219.693970000062,1373.2060299999393,1373.2060299999393
2010-10-12,25106.51,96,88,16805,23592.9,21552.16,10468.18,22806.05571428572,5584.509238213845,16244.66,30337.3,23592.9,0.0641553179134399,25712.886869999867,-606.3768699998691,606.3768699998691
2010-10-13,21349.99,75,71,14605,25106.51,28534.56,12511.99,21779.68857142857,4984.1552279781,16244.66,30337.3,21349.99,-0.1496233447022306,20456.18554666676,893.8044533332431,893.8044533332431
2010-10-14,22112.59,81,70,14219,21349.99,16244.66,16652.76,22617.964285714286,4351.362983441214,17303.95,30337.3,22112.59,0.0357189862852393,22083.66860333327,28.92139666673029,28.92139666673029
2010-10-15,19664.43,79,68,12750,22112.59,30337.3,9809.06,21093.268571428573,2782.939113026861,17303.95,25106.51,21349.99,-0.1107133990183872,19341.986403333318,322.4435966666824,322.4435966666824
2010-10-17,22247.68,67,60,14106,19664.43,17303.95,12572.59,21799.51571428572,2234.231260932729,18522.51,25106.51,22112.59,0.1313666350868039,21992.769566666633,254.9104333333671,254.9104333333671
2010-10-18,22216.42,86,79,12503,22247.68,18522.51,15052.48,22327.217142857146,1704.7236878717292,19664.43,25106.51,22216.42,-0.0014050903285195,22393.53393666663,-177.11393666663207,177.11393666663207
2010-10-19,21383.61,69,62,13323,22216.42,23592.9,12239.57,22011.60428571429,1634.4039753568886,19664.43,25106.51,22112.59,-0.0374862376566521,21508.31913333337,-124.70913333337012,124.70913333337012
2010-10-20,22451.88,93,82,14408,21383.61,25106.51,14461.98,21632.37142857143,969.2210388320922,19664.43,22451.88,22112.59,0.0499574206600288,21812.772366666617,639.107633333384,639.107633333384
2010-10-21,20104.97,82,73,11838,22451.88,21349.99,18217.721,21454.51142857143,1130.4949600572093,19664.43,22451.88,22112.59,-0.1045306673650491,20483.705736666652,-378.73573666665106,378.73573666665106
2010-10-22,17887.170000000002,71,63,10293,20104.97,22112.59,11853.31,20850.88,1703.446226487284,17887.170000000002,22451.88,21383.61,-0.1103110325456839,18857.77220333331,-970.6022033333065,970.6022033333065
2010-10-24,21291.53,79,73,12902,17887.170000000002,19664.43,16032.43,21083.32285714286,1623.7136101308795,17887.170000000002,22451.88,21383.61,0.1903241261753534,21156.11257000004,135.41742999995768,135.41742999995768
2010-10-25,17643.49,65,61,10616,21291.53,22247.68,15884.16,20425.58142857143,1969.2228309364496,17643.49,22451.88,21291.53,-0.1713376164136629,18352.788303333407,-709.2983033334058,709.2983033334058
2010-10-26,23460.74,79,74,15852,17643.49,22216.42,23764.97,20603.34142857143,2200.4138167205524,17643.49,23460.74,21291.53,0.3297108451899255,21657.054366666755,1803.685633333247,1803.685633333247
2010-10-27,17169.170000000002,63,60,10425,23460.74,21383.61,14020.37,20001.27857142857,2506.600698106503,17169.170000000002,23460.74,20104.97,-0.268174405410912,17595.905506666644,-426.7355066666423,426.7355066666423
2010-10-28,14630.05,52,48,8448,17169.170000000002,22451.88,22116.55,18883.87428571429,2938.3324352193763,14630.05,23460.74,17887.170000000002,-0.1478883370599744,16692.954739999946,-2062.904739999947,2062.904739999947
2010-10-29,17861.32,57,51,11576,14630.05,20104.97,14193.99,18563.352857142854,2905.1158789207443,14630.05,23460.74,17861.32,0.2208652738712444,18737.935566666674,-876.6155666666746,876.6155666666746
2010-10-31,22125.55,75,73,13391,17861.32,17887.170000000002,14862.71,19168.83571428572,3170.277285874047,14630.05,23460.74,17861.32,0.2387410336973974,20980.49543666659,1145.0545633334077,1145.0545633334077
2010-11-01,14858.19,49,45,9309,22125.55,21291.53,23131.91,18249.78714285714,3378.047560424625,14630.05,23460.74,17643.49,-0.3284600834781508,16184.019209999995,-1325.8292099999944,1325.8292099999944
2010-11-02,22341.6,78,73,12549,14858.19,17643.49,29050.91,18920.945714285717,3689.83719964656,14630.05,23460.74,17861.32,0.5036555596610355,21523.22923333327,818.3707666667287,818.3707666667287
2010-11-03,17868.97,75,70,11081,22341.6,23460.74,21276.39,18122.12142857143,3101.598255472152,14630.05,22341.6,17861.32,-0.2001929136677767,17284.378490000003,584.5915099999984,584.5915099999984
2010-11-04,30975.54,110,95,19042,17868.97,17169.170000000002,23606.94,20094.46,5697.819566799252,14630.05,30975.54,17868.97,0.7334821201222006,26438.568913333318,4536.971086666683,4536.971086666683
2010-11-05,17276.68,61,54,9632,30975.54,14630.05,16163.64,20472.55,5352.107529413105,14858.19,30975.54,17868.97,-0.4422476573451182,18520.897386666657,-1244.2173866666562,1244.2173866666562
2010-11-07,24541.88,80,75,15371,17276.68,17861.32,24554.04,21426.915714285715,5404.250752234679,14858.19,30975.54,22125.55,0.4205206092837281,25292.88843666659,-751.0084366665906,751.0084366665906
2010-11-08,19448.151,68,63,12087,24541.88,22125.55,21552.16,21044.43014285714,5441.184163412774,14858.19,30975.54,19448.151,-0.2075525183889742,19291.68567999995,156.46532000005027,156.46532000005027
2010-11-09,26452.8,96,90,16485,19448.151,14858.19,28534.56,22700.803000000004,4990.237314237364,17276.68,30975.54,22341.6,0.3601704347112482,25794.29579999991,658.5042000000903,658.5042000000903
2010-11-10,26524.35,107,92,16324,26452.8,22341.6,16244.66,23298.33871428572,5186.616640796345,17276.68,30975.54,24541.88,0.0027048176374524,25770.3370999999,754.0129000000998,754.0129000000998
2010-11-11,29053.39,105,88,16726,26524.35,17868.97,30337.3,24896.113,4952.749153423491,17276.68,30975.54,26452.8,0.0953478596082468,28552.457543333254,500.93245666674557,500.93245666674557
2010-11-12,18235.07,85,75,11836,29053.39,30975.54,17303.95,23076.045857142857,4679.741720586452,17276.68,29053.39,24541.88,-0.3723599896604148,20940.054793333347,-2704.9847933333476,2704.9847933333476
2010-11-14,21128.12,84,74,11635,18235.07,17276.68,18522.51,23626.251571428573,4071.0887555232657,18235.07,29053.39,24541.88,0.1586530789297764,22897.702030000033,-1769.5820300000341,1769.5820300000341
2010-11-15,24032.0,86,75,12899,21128.12,24541.88,23592.9,23553.41157142857,4056.511198903309,18235.07,29053.39,24032.0,0.1374414760991513,23938.974353333324,93.02564666667604,93.02564666667604
2010-11-16,29461.37,93,83,19715,24032.0,19448.151,25106.51,24983.871428571427,4132.372185058892,18235.07,29461.37,26452.8,0.2259225199733687,28297.27862333336,1164.091376666638,1164.091376666638
2010-11-17,23433.881,105,93,15230,29461.37,26452.8,21349.99,24552.597285714284,4110.9961633752055,18235.07,29461.37,24032.0,-0.2045895693241691,23986.67325000002,-552.7922500000204,552.7922500000204
2010-11-18,22779.71,89,84,13749,23433.881,26524.35,22112.59,24017.648714285715,4054.9119898947606,18235.07,29461.37,23433.881,-0.027915606467405,23053.430806666638,-273.72080666663896,273.72080666663896
2010-11-19,21166.67,92,83,13117,22779.71,29053.39,19664.43,22890.97442857143,3477.0076259332413,18235.07,29461.37,22779.71,-0.0708103834508866,21627.548673333295,-460.8786733332963,460.8786733332963
2010-11-21,26649.03,95,88,16039,21166.67,18235.07,22247.68,24092.96871428571,3024.0562157063628,21128.12,29461.37,23433.881,0.259009093069434,25169.24366000002,1479.7863399999806,1479.7863399999806
2010-11-22,20154.52,83,78,12208,26649.03,21128.12,22216.42,23953.883,3200.394051246977,20154.52,29461.37,23433.881,-0.2437053055964888,22089.342603333243,-1934.822603333243,1934.822603333243
2010-11-23,29735.06,118,104,17214,20154.52,24032.0,21383.61,24768.60585714286,3877.81348188051,20154.52,29735.06,23433.881,0.4753544118143225,28251.219623333236,1483.8403766667652,1483.8403766667652
2010-11-24,20027.61,104,93,12442,29735.06,29461.37,22451.88,23420.925857142855,3604.764003872396,20027.61,29735.06,22779.71,-0.3264647860135476,21038.311123333373,-1010.7011233333724,1010.7011233333724
2010-11-25,31677.61,134,124,18068,20027.61,23433.881,20104.97,24598.60142857143,4768.475788622787,20027.61,31677.61,22779.71,0.5816969673365917,29106.270236666707,2571.3397633332934,2571.3397633332934
2010-11-26,20702.62,74,68,11617,31677.61,22779.71,17887.170000000002,24301.87428571429,4961.252267351055,20027.61,31677.61,21166.67,-0.3464589026760541,20672.93668666674,29.68331333325841,29.68331333325841
2010-11-28,19686.47,89,83,11193,20702.62,21166.67,21291.53,24090.417142857143,5145.282569278827,19686.47,31677.61,20702.62,-0.0490831595228042,20590.284196666664,-903.8141966666626,903.8141966666626
2010-11-29,24286.2,85,82,14881,19686.47,26649.03,17643.49,23752.870000000003,5025.565655811032,19686.47,31677.61,20702.62,0.2336493033032332,23024.214910000086,1261.9850899999146,1261.9850899999146
2010-11-30,24921.81,110,96,13772,24286.2,20154.52,23460.74,24433.911428571428,4773.353764637784,19686.47,31677.61,24286.2,0.0261716530375275,25643.77237666654,-721.9623766665391,721.9623766665391
2010-12-01,20295.33,104,85,11751,24921.81,29735.06,17169.170000000002,23085.37857142857,4339.841221582683,19686.47,31677.61,20702.62,-0.1856398070605626,20319.767776666726,-24.43777666672395,24.43777666672395
2010-12-02,23487.88,119,89,14269,20295.33,20027.61,14630.05,23579.70285714286,4125.265531630398,19686.47,31677.61,23487.88,0.1573046607273691,24066.85754333326,-578.9775433332579,578.9775433332579
2010-12-03,11988.15,49,44,6677,23487.88,31677.61,17861.32,20766.922857142858,4387.724780292287,11988.15,24921.81,20702.62,-0.4896027227659542,14255.563786666648,-2267.413786666648,2267.413786666648
2010-12-05,20919.32,82,71,11453,11988.15,20702.62,22125.55,20797.88,4387.959930392922,11988.15,24921.81,20919.32,0.744999854022514,19672.29107333336,1247.0289266666405,1247.0289266666405
2010-12-06,18384.45,88,78,10376,20919.32,19686.47,14858.19,20611.877142857145,4469.757391647894,11988.15,24921.81,20919.32,-0.1211736327949474,18095.133113333402,289.3168866665983,289.3168866665983
2010-12-07,12815.01,61,59,6711,18384.45,24286.2,22341.6,18973.13571428572,4972.667985062177,11988.15,24921.81,20295.33,-0.3029429762652676,15348.191166666595,-2533.1811666665944,2533.1811666665944
2010-12-08,21465.37,96,86,13418,12815.01,24921.81,17868.97,18479.358571428573,4424.973752232663,11988.15,23487.88,20295.33,0.6750178111448994,19807.232900000057,1658.1370999999417,1658.1370999999417
2010-12-09,18456.21,87,81,9584,21465.37,20295.33,30975.54,18216.627142857145,4353.197010048,11988.15,23487.88,18456.21,-0.1401867286704119,18108.537799999976,347.6722000000227,347.6722000000227
