StockCode,Description,TotalRevenue,QuantitySold,InvoiceCount,CustomerCount,AveragePrice,PopularityScore,AverageDailyDemand,SafetyStock,RecommendedStock,InventoryStatus,PriorityScore,PriorityRank
21912,VINTAGE SNAKES & LADDERS,7365.23,1949,583,433,3.7995042735042737,252439,3.2268211920529803,0.6453642384105961,97.45,Sufficient,4353.915,322
22303,COFFEE MUG APPLES DESIGN,6963.91,2730,416,246,2.555779376498801,102336,4.5198675496688745,0.9039735099337749,136.5,Monitor,4350.155,323
22610,PENS ASSORTED FUNNY FACE,3123.38,9182,215,155,0.3661111111111111,33325,15.201986754966887,3.0403973509933775,459.09999999999997,Restock Immediately,4347.29,324
23200,JUMBO BAG PEARS,6671.74,3208,427,244,2.092186046511628,104188,5.311258278145695,1.062251655629139,160.39999999999998,Monitor,4347.07,325
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8022.3,944,481,256,8.498232848232849,123136,1.5629139072847682,0.3125827814569537,47.2,Sufficient,4345.55,326
22619,SET OF 6 SOLDIER SKITTLES,7349.2,1940,519,402,3.792239089184061,208638,3.2119205298013247,0.642384105960265,97.0,Sufficient,4337.0,327
21756,BATH BUILDING BLOCK WORD,7756.780000000001,1296,502,319,5.994811881188119,160138,2.1456953642384105,0.4291390728476821,64.79999999999998,Sufficient,4330.990000000001,328
21870,I CAN ONLY PLEASE ONE PERSON MUG,5744.07,4629,525,240,1.2420982986767486,126000,7.663907284768212,1.5327814569536424,231.45,Monitor,4308.735,329
21703,BAG 125g SWIRLY MARBLES,3416.89,8401,435,292,0.4235857461024498,127020,13.908940397350994,2.781788079470199,420.05,Restock Immediately,4287.1449999999995,330
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,5985.599999999999,4128,413,277,1.45,114401,6.8344370860927155,1.3668874172185432,206.4,Monitor,4286.599999999999,331
22192,BLUE DINER WALL CLOCK,7912.88,931,472,244,8.50587737843552,115168,1.5413907284768211,0.30827814569536427,46.55,Sufficient,4284.54,332
21524,DOORMAT SPOTTY HOME SWEET HOME,7851.07,983,513,310,8.037797270955167,159030,1.6274834437086092,0.3254966887417219,49.15,Sufficient,4282.4349999999995,333
21900,"KEY FOB , SHED",4364.16,6688,651,359,0.664015037593985,233709,11.072847682119205,2.214569536423841,334.4,Restock Immediately,4260.28,334
21122,SET/10 PINK POLKADOT PARTY CANDLES,5681.21,4544,361,253,1.2532880434782607,91333,7.52317880794702,1.5046357615894042,227.20000000000002,Monitor,4254.405000000001,335
21380,WOODEN HAPPY BIRTHDAY GARLAND,6960.150000000001,2357,501,314,2.964466403162055,157314,3.902317880794702,0.7804635761589405,117.85,Monitor,4249.975,336
21506,"FANCY FONT BIRTHDAY CARD, ",3409.32,8270,537,309,0.418330241187384,165933,13.69205298013245,2.7384105960264904,413.5,Restock Immediately,4247.46,337
22169,FAMILY ALBUM WHITE PICTURE FRAME,7825.69,918,453,253,8.53401766004415,114609,1.5198675496688743,0.30397350993377487,45.900000000000006,Sufficient,4238.845,338
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,3344.23,8311,497,264,0.4179116465863454,131208,13.759933774834437,2.7519867549668877,415.54999999999995,Restock Immediately,4218.215,339
22301,COFFEE MUG CAT + BIRD DESIGN,6719.25,2635,421,258,2.55,108618,4.362582781456954,0.8725165562913908,131.75000000000003,Monitor,4201.725,340
21114,LAVENDER SCENTED FABRIC HEART,5583.93,4461,442,350,1.268962472406181,154700,7.385761589403973,1.4771523178807948,223.05,Monitor,4200.265,341
22083,PAPER CHAIN KIT RETRO SPOT,6860.450000000001,2337,411,286,2.9383132530120486,117546,3.869205298013245,0.773841059602649,116.85000000000001,Monitor,4188.525000000001,342
23310,BUBBLEGUM RING ASSORTED,3430.35,8147,194,137,0.4326153846153846,26578,13.48841059602649,2.6976821192052984,407.35,Restock Immediately,4186.674999999999,343
22064,PINK DOUGHNUT TRINKET POT ,5930.1,3902,445,203,1.6432314410480346,90335,6.460264900662252,1.2920529801324505,195.1,Monitor,4176.25,344
22274,FELTCRAFT DOLL EMILY,6830.350000000001,2313,552,335,2.9689587073608616,184920,3.8294701986754967,0.7658940397350994,115.65,Monitor,4176.075000000001,345
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,6401.2300000000005,3104,403,217,2.087679012345679,87451,5.139072847682119,1.0278145695364238,155.2,Monitor,4175.215,346
82552,WASHROOM METAL SIGN,5666.49,4226,634,342,1.356015625,216828,6.996688741721854,1.399337748344371,211.3,Monitor,4169.445,347
22750,FELTCRAFT PRINCESS LOLA DOLL,7070.55,1883,562,345,3.767724867724868,193890,3.1175496688741724,0.6235099337748345,94.15,Sufficient,4169.175,348
21135,VICTORIAN  METAL POSTCARD SPRING,6034.99,3571,355,243,1.6900000000000002,86265,5.912251655629139,1.1824503311258279,178.55,Monitor,4137.395,349
21210,SET OF 72 RETROSPOT PAPER  DOILIES,5763.219999999999,3965,454,304,1.4652412280701754,138016,6.564569536423841,1.3129139072847682,198.25,Monitor,4131.91,350
22667,RECIPE BOX RETROSPOT ,6754.750000000001,2293,605,331,2.948697068403909,200255,3.7963576158940397,0.759271523178808,114.65,Monitor,4131.475,351
22191,IVORY DINER WALL CLOCK,7578.6,892,444,268,8.498098434004474,118992,1.4768211920529801,0.29536423841059606,44.6,Sufficient,4110.5,352
22061,LARGE CAKE STAND  HANGING STRAWBERY,7575.799999999999,815,382,202,9.726892950391644,77164,1.349337748344371,0.2698675496688742,40.75,Sufficient,4072.7999999999997,353
22130,PARTY CONE CHRISTMAS DECORATION ,4695.679999999999,5528,347,290,0.8496338028169014,100630,9.152317880794701,1.8304635761589403,276.4,Monitor,4064.24,354
22079,RIBBON REEL HEARTS DESIGN ,5845.44,3528,526,393,1.671203007518797,206718,5.841059602649007,1.1682119205298014,176.4,Monitor,4059.72,355
23300,GARDENERS KNEELING PAD CUP OF TEA ,5866.23,3515,601,340,1.67125,204340,5.819536423841059,1.163907284768212,175.75,Monitor,4055.615,356
23321,SMALL WHITE HEART OF WICKER,5834.5,3542,568,374,1.65,212432,5.864238410596027,1.1728476821192053,177.1,Monitor,4054.65,357
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,7522.2,756,391,285,9.95,111435,1.2516556291390728,0.2503311258278146,37.8,Sufficient,4044.9,358
22907,PACK OF 20 NAPKINS PANTRY DESIGN,4637.389999999999,5453,651,435,0.8534718100890207,283185,9.028145695364238,1.8056291390728476,272.65,Monitor,4041.5949999999993,359
22635,CHILDS BREAKFAST SET DOLLY GIRL ,7492.349999999999,753,387,294,9.95,113778,1.2466887417218544,0.2493377483443709,37.650000000000006,Sufficient,4030.875,360
21259,VICTORIAN SEWING BOX SMALL ,7200.06,1209,512,287,5.962690058479533,146944,2.001655629139073,0.4003311258278146,60.449999999999996,Sufficient,4020.13,361
22502,PICNIC BASKET WICKER SMALL,7095.25,1356,472,307,5.285953878406708,144904,2.2450331125827816,0.4490066225165563,67.80000000000001,Sufficient,4015.8250000000003,362
22088,PAPER BUNTING COLOURED LACE,6575.900000000001,2258,435,247,2.930090497737557,107445,3.73841059602649,0.747682119205298,112.89999999999999,Monitor,4014.7500000000005,363
22195,LARGE HEART MEASURING SPOONS,5807.87,3479,500,314,1.687729941291585,157000,5.759933774834437,1.1519867549668874,173.95,Monitor,4010.4350000000004,364
22623,BOX OF VINTAGE JIGSAW BLOCKS ,7073.320000000001,1345,456,314,5.351877729257643,143184,2.2268211920529803,0.4453642384105961,67.25,Sufficient,4002.9600000000005,365
20975,12 PENCILS SMALL TUBE RED RETROSPOT,4089.65,6301,445,312,0.6497802197802198,138840,10.432119205298013,2.0864238410596028,315.05,Restock Immediately,3997.525,366
85049A,TRADITIONAL CHRISTMAS RIBBONS,5325.99,4194,540,374,1.271880650994575,201960,6.943708609271523,1.3887417218543048,209.7,Monitor,3995.995,367
22940,FELTCRAFT CHRISTMAS FAIRY,6873.18,1602,484,355,4.330443548387097,171820,2.652317880794702,0.5304635761589405,80.1,Sufficient,3988.19,368
22636,CHILDS BREAKFAST SET CIRCUS PARADE,7344.0,864,397,274,8.5,108778,1.4304635761589404,0.2860927152317881,43.2,Sufficient,3986.0,369
21527,RED RETROSPOT TRADITIONAL TEAPOT ,7313.8,924,441,251,7.936129753914989,110691,1.5298013245033113,0.3059602649006623,46.2,Sufficient,3984.2999999999997,370
22631,CIRCUS PARADE LUNCH BOX ,5987.03,3071,426,262,1.954351851851852,111612,5.0844370860927155,1.0168874172185431,153.55,Monitor,3967.2149999999997,371
48138,DOOR MAT UNION FLAG,7194.95,981,432,309,7.343533487297922,133488,1.6241721854304636,0.3248344370860927,49.05,Sufficient,3953.5750000000003,372
22634,CHILDS BREAKFAST SET SPACEBOY ,7343.099999999999,738,384,286,9.95,109824,1.2218543046357615,0.24437086092715232,36.9,Sufficient,3950.1499999999996,373
22959,WRAP CHRISTMAS VILLAGE,3207.96,7638,270,244,0.42,65880,12.64569536423841,2.5291390728476824,381.9,Restock Immediately,3944.1800000000003,374
22704,WRAP RED APPLES ,3213.0,7650,289,205,0.42,59245,12.665562913907285,2.5331125827814573,382.50000000000006,Restock Immediately,3942.5,375
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,6577.41,1997,431,252,3.35172335600907,108612,3.306291390728477,0.6612582781456955,99.85000000000001,Sufficient,3938.205,376
23078,ICE CREAM PEN LIP GLOSS ,5278.75,4223,179,140,1.25,25060,6.991721854304636,1.3983443708609273,211.15,Monitor,3934.2749999999996,377
23322,LARGE WHITE HEART OF WICKER,6420.000000000001,2178,496,346,2.958565737051793,171616,3.6059602649006623,0.7211920529801326,108.9,Monitor,3932.6000000000004,378
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6234.110000000001,2406,369,243,2.617455470737913,89667,3.9834437086092715,0.7966887417218543,120.3,Monitor,3887.4550000000004,379
21121,SET/10 RED SPOTTY PARTY CANDLES,5160.51,4143,331,239,1.2477313432835822,79109,6.8592715231788075,1.3718543046357616,207.15,Monitor,3870.955,380
22144,CHRISTMAS CRAFT LITTLE FRIENDS,5923.5,2767,504,376,2.1493009708737865,189504,4.58112582781457,0.916225165562914,138.35,Monitor,3867.0499999999997,381
22834,HAND WARMER BABUSHKA DESIGN,5537.030000000001,3450,436,285,1.985575221238938,124260,5.711920529801325,1.142384105960265,172.50000000000003,Monitor,3860.5150000000003,382
22584,PACK OF 6 PANNETONE GIFT BOXES,6118.06,2405,463,393,2.5513006396588485,181959,3.9817880794701987,0.7963576158940397,120.25,Monitor,3859.13,383
22212,FOUR HOOK  WHITE LOVEBIRDS,5900.67,2815,592,316,2.104401993355482,187072,4.660596026490066,0.9321192052980133,140.75,Monitor,3858.035,384
21981,PACK OF 12 WOODLAND TISSUES ,2530.71,8443,376,278,0.3141602067183462,104528,13.978476821192054,2.795695364238411,422.15,Restock Immediately,3853.855,385
21916,SET 12 RETRO WHITE CHALK STICKS,3119.5,7425,527,302,0.4258736059479554,159154,12.293046357615895,2.458609271523179,371.25,Restock Immediately,3847.65,386
23343,JUMBO BAG VINTAGE CHRISTMAS ,5880.9800000000005,2831,358,276,2.0888251366120216,98808,4.687086092715232,0.9374172185430464,141.54999999999998,Monitor,3844.99,387
16237,SLEEPING CAT ERASERS,1916.1,9460,339,209,0.2081104651162791,70851,15.66225165562914,3.132450331125828,473.0,Restock Immediately,3837.8500000000004,388
22654,DELUXE SEWING KIT ,6874.42,1142,407,290,6.032919708029198,118030,1.890728476821192,0.3781456953642384,57.1,Sufficient,3837.81,389
21833,CAMOUFLAGE LED TORCH,5597.070000000001,3315,300,197,1.6885382059800664,59100,5.48841059602649,1.0976821192052981,165.75000000000003,Monitor,3832.4350000000004,390
22380,TOY TIDY SPACEBOY  ,5828.0,2851,522,283,2.103053435114504,147726,4.720198675496689,0.9440397350993378,142.54999999999998,Monitor,3825.9,391
22465,HANGING METAL STAR LANTERN,5469.97,3455,372,262,1.6043376623376622,97464,5.720198675496689,1.1440397350993379,172.75,Monitor,3823.885,392
22605,WOODEN CROQUET GARDEN SET,7200.33,522,386,314,13.89360103626943,121204,0.8642384105960265,0.17284768211920531,26.099999999999998,Sufficient,3819.565,393
84832,ZINC WILLIE WINKIE  CANDLE STICK,4393.52,5156,432,278,0.8605643340857787,120096,8.536423841059603,1.7072847682119208,257.8,Monitor,3799.1600000000003,394
22300,COFFEE MUG DOG + BALL DESIGN,6071.55,2381,373,239,2.55,89147,3.94205298013245,0.7884105960264901,119.05,Monitor,3797.875,395
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,5205.49,3759,538,333,1.4326247689463956,179154,6.223509933774834,1.244701986754967,187.95,Monitor,3797.0449999999996,396
23103,JINGLE BELL HEART DECORATION,5461.95,3319,300,219,1.648070739549839,65700,5.495033112582782,1.0990066225165565,165.95000000000002,Monitor,3770.475,397
22776,SWEETHEART CAKESTAND 3 TIER,6984.9,702,414,321,9.949999999999998,132894,1.1622516556291391,0.23245033112582783,35.1,Sufficient,3767.2499999999995,398
22637,PIGGY BANK RETROSPOT ,5933.72,2342,470,317,2.5474734607218683,148990,3.877483443708609,0.7754966887417218,117.1,Monitor,3732.86,399
22998,TRAVEL CARD WALLET KEEP CALM,3035.72,7205,427,215,0.4292558139534883,91805,11.928807947019868,2.3857615894039736,360.25,Restock Immediately,3722.3599999999997,400
84971S,SMALL HEART FLOWERS HOOK ,4296.3,5102,319,177,0.8526380368098159,56463,8.447019867549669,1.6894039735099338,255.1,Monitor,3714.15,401
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6318.75,1685,391,238,3.75,93058,2.7897350993377485,0.5579470198675497,84.25000000000001,Sufficient,3712.475,402
21156,RETROSPOT CHILDRENS APRON,5548.12,2854,486,327,1.9780737704918032,158922,4.725165562913907,0.9450331125827814,142.70000000000002,Monitor,3695.66,403
22356,CHARLOTTE BAG PINK POLKADOT,4287.09,4995,566,259,0.8660521739130435,146594,8.269867549668874,1.653973509933775,249.74999999999997,Monitor,3693.8450000000003,404
22429,ENAMEL MEASURING JUG CREAM,6332.29,1489,511,356,4.257859922178988,181916,2.4652317880794703,0.4930463576158941,74.45,Sufficient,3684.0449999999996,405
20750,RED RETROSPOT MINI CASES,6732.0,848,395,273,7.945969773299748,107835,1.403973509933775,0.280794701986755,42.400000000000006,Sufficient,3675.0,406
22156,HEART DECORATION WITH PEARLS ,4231.66,4985,407,255,0.8562052505966588,103785,8.253311258278146,1.6506622516556293,249.25,Monitor,3662.33,407
22644,CERAMIC CHERRY CAKE MONEY BANK,4961.67,3741,452,294,1.405614035087719,132888,6.193708609271523,1.2387417218543046,187.04999999999998,Monitor,3661.9350000000004,408
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,4465.88,4556,384,302,1.0314066496163683,115968,7.543046357615894,1.508609271523179,227.79999999999998,Monitor,3660.14,409
84050,PINK HEART SHAPE EGG FRYING PAN,5257.83,3235,480,294,1.6601026694045171,141120,5.355960264900662,1.0711920529801324,161.75,Monitor,3658.215,410
21495,SKULLS AND CROSSBONES WRAP,2988.3,7115,257,146,0.42,37522,11.77980132450331,2.3559602649006623,355.75,Restock Immediately,3657.85,411
22847,BREAD BIN DINER STYLE IVORY,6978.179999999999,410,320,214,17.045875,68480,0.6788079470198676,0.1357615894039735,20.5,Sufficient,3654.89,412
21523,DOORMAT FANCY FONT HOME SWEET HOME,6706.25,837,432,231,8.037592592592594,99792,1.3857615894039734,0.2771523178807947,41.85,Sufficient,3650.4249999999997,413
22951,60 CAKE CASES DOLLY GIRL DESIGN,3428.41,6227,475,324,0.5624793388429752,153900,10.309602649006623,2.061920529801325,311.35,Restock Immediately,3647.105,414
20969,RED FLORAL FELTCRAFT SHOULDER BAG,6180.81,1642,484,274,3.793670103092784,132616,2.718543046357616,0.5437086092715232,82.1,Sufficient,3637.8050000000003,415
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,6161.99,1645,473,266,3.7688445378151263,125818,2.7235099337748343,0.5447019867549668,82.25,Sufficient,3627.6949999999997,416
20973,12 PENCIL SMALL TUBE WOODLAND,3714.95,5683,504,303,0.6587786259541984,152712,9.408940397350994,1.8817880794701989,284.15000000000003,Monitor,3622.975,417
37448,CERAMIC CAKE DESIGN SPOTTED MUG,5108.02,3434,414,190,1.4888837209302326,78660,5.685430463576159,1.1370860927152318,171.70000000000002,Monitor,3622.21,418
22729,ALARM CLOCK BAKELIKE ORANGE,6167.19,1642,454,229,3.765347826086957,103966,2.718543046357616,0.5437086092715232,82.1,Sufficient,3621.995,419
22198,LARGE POPCORN HOLDER ,5225.25,3177,372,206,1.6478779840848807,76632,5.259933774834437,1.0519867549668873,158.85,Monitor,3606.9249999999997,420
23356,LOVE HOT WATER BOTTLE,6443.8,1084,392,290,5.947512437810945,113680,1.794701986754967,0.3589403973509934,54.2,Sufficient,3605.1,421
21500,PINK POLKADOT WRAP ,2914.5,7025,254,189,0.4180314960629921,48006,11.630794701986755,2.326158940397351,351.25,Restock Immediately,3602.55,422
82581,TOILET METAL SIGN,3383.3100000000004,6115,718,368,0.5522038567493114,264224,10.124172185430464,2.024834437086093,305.75,Restock Immediately,3599.755,423
85014B,RED RETROSPOT UMBRELLA,6452.25,1068,381,259,6.069606299212598,98679,1.7682119205298013,0.3536423841059603,53.4,Sufficient,3598.3250000000003,424
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,6078.75,1621,494,305,3.75,150670,2.683774834437086,0.5367549668874173,81.05,Sufficient,3586.675,425
22508,DOORSTOP RETROSPOT HEART,6040.81,1600,555,387,3.789608540925267,214785,2.6490066225165565,0.5298013245033113,80.0,Sufficient,3577.8050000000003,426
21519,GIN & TONIC DIET GREETING CARD ,2868.66,7017,436,181,0.4139588100686499,78916,11.617549668874172,2.3235099337748344,350.85,Restock Immediately,3575.6299999999997,427
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6060.0,1616,390,243,3.75,94770,2.6754966887417218,0.5350993377483444,80.8,Sufficient,3563.4,428
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3079.54,6470,456,343,0.5824947589098531,156408,10.711920529801324,2.142384105960265,323.5,Restock Immediately,3549.37,429
23170,REGENCY TEA PLATE ROSES ,5138.1900000000005,3107,284,205,1.6876056338028167,58220,5.144039735099338,1.0288079470198677,155.35,Monitor,3542.195,430
22485,SET OF 2 WOODEN MARKET CRATES,6664.65,523,283,242,12.74363957597173,68486,0.8658940397350994,0.1731788079470199,26.150000000000002,Sufficient,3537.625,431
22748,POPPY'S PLAYHOUSE KITCHEN,5378.81,2556,599,402,2.116256157635468,240798,4.231788079470198,0.8463576158940397,127.79999999999998,Monitor,3536.605,432
22804,CANDLEHOLDER PINK HANGING HEART,5760.93,1955,476,297,2.958412371134021,141372,3.236754966887417,0.6473509933774835,97.75,Sufficient,3526.3650000000002,433
21122,SET/10 PINK SPOTTY PARTY CANDLES,4686.76,3764,346,251,1.247834757834758,86846,6.231788079470198,1.2463576158940397,188.2,Monitor,3522.7799999999997,434
21499,BLUE POLKADOT WRAP,2848.0,6825,252,197,0.4188095238095238,49644,11.299668874172186,2.2599337748344372,341.25,Restock Immediately,3510.9,435
22437,SET OF 9 BLACK SKULL BALLOONS,4045.1,4762,351,254,0.84963687150838,89154,7.8841059602649,1.5768211920529802,238.1,Monitor,3501.95,436
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,6149.79,1245,347,259,4.940689655172414,89873,2.0612582781456954,0.4122516556291391,62.25000000000001,Sufficient,3500.195,437
79000,MOROCCAN TEA GLASS,4034.21,4769,289,181,0.84719723183391,52309,7.895695364238411,1.5791390728476822,238.45000000000002,Monitor,3484.005,438
22196,SMALL HEART MEASURING SPOONS,4008.9,4685,555,298,0.8590121317157712,165390,7.756622516556291,1.5513245033112584,234.25,Monitor,3469.5499999999997,439
22580,ADVENT CALENDAR GINGHAM SACK,6190.9800000000005,1030,348,253,6.03137535816619,88044,1.705298013245033,0.34105960264900664,51.49999999999999,Sufficient,3455.09,440
22047,EMPIRE GIFT WRAP,2791.0,6650,253,207,0.4196837944664031,52371,11.009933774834437,2.2019867549668874,332.49999999999994,Restock Immediately,3431.9,441
47559B,TEA TIME OVEN GLOVE,4560.65,3633,585,299,1.2649915966386551,174915,6.014900662251655,1.202980132450331,181.65,Monitor,3430.0249999999996,442
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,3947.34,4684,506,238,0.8505068226120858,120428,7.754966887417218,1.5509933774834437,234.2,Monitor,3426.47,443
21830,ASSORTED CREEPY CRAWLIES,2792.11,6667,223,149,0.4264888888888888,33227,11.038079470198676,2.2076158940397352,333.35,Restock Immediately,3425.955,444
21935,SUKI  SHOULDER BAG,4932.07,3021,425,226,1.6386854460093896,96050,5.001655629139073,1.0003311258278147,151.05,Monitor,3417.535,445
21700,BIG DOUGHNUT FRIDGE MAGNETS,3951.63,4671,316,181,0.8467398119122257,57196,7.733443708609271,1.5466887417218542,233.54999999999998,Monitor,3413.3149999999996,446
22037,ROBOT BIRTHDAY CARD,2754.16,6607,473,270,0.4202320675105485,127710,10.938741721854305,2.187748344370861,330.34999999999997,Restock Immediately,3413.18,447
22089,PAPER BUNTING VINTAGE PAISLEY,5550.910000000001,1882,395,280,2.949727047146402,110600,3.115894039735099,0.6231788079470199,94.1,Sufficient,3396.0550000000003,448
47556B,TEA TIME TEA TOWELS ,5564.800000000001,1888,392,204,2.947974683544304,79968,3.1258278145695364,0.6251655629139073,94.4,Sufficient,3389.600000000001,449
84792,ENCHANTED BIRD COATHANGER 5 HOOK,5918.81,1273,405,233,4.668034398034398,94365,2.107615894039735,0.42152317880794704,63.65,Sufficient,3387.905,450
21901,"KEY FOB , BACK DOOR ",3439.77,5293,573,313,0.660777027027027,179349,8.763245033112582,1.7526490066225167,264.65,Monitor,3370.3849999999998,451
21937,STRAWBERRY   PICNIC BAG,5510.6,1868,457,273,2.95,124761,3.0927152317880795,0.6185430463576159,93.4,Sufficient,3370.3,452
22692,DOORMAT WELCOME TO OUR HOME,6168.78,774,391,261,7.995882352941176,102051,1.281456953642384,0.25629139072847684,38.7,Sufficient,3368.7899999999995,453
22065,CHRISTMAS PUDDING TRINKET POT ,3666.95,4945,317,243,1.0336858006042295,77031,8.187086092715232,1.6374172185430464,247.25,Monitor,3365.575,454
82551,LAUNDRY 15C METAL SIGN,4579.19,3382,533,302,1.3772067039106144,160966,5.599337748344371,1.1198675496688741,169.1,Monitor,3364.595,455
22745,POPPY'S PLAYHOUSE BEDROOM ,5110.15,2430,541,370,2.110656934306569,200170,4.02317880794702,0.8046357615894041,121.50000000000001,Monitor,3358.075,456
22188,BLACK HEART CARD HOLDER,5723.84,1460,432,278,3.940877598152425,120096,2.4172185430463577,0.48344370860927155,73.0,Sufficient,3355.52,457
22904,CALENDAR PAPER CUT DESIGN,5474.540000000001,1850,375,264,2.9724802110817947,99000,3.062913907284768,0.6125827814569537,92.5,Sufficient,3345.0700000000006,458
21217,RED SPOTTY ROUND CAKE TINS,6215.75,625,344,243,9.947093023255814,83592,1.0347682119205297,0.20695364238410596,31.25,Sufficient,3343.975,459
23320,GIANT 50'S CHRISTMAS CRACKER,5360.72,2028,295,248,2.6604,73160,3.357615894039735,0.6715231788079471,101.4,Monitor,3338.36,460
21704,BAG 250g SWIRLY MARBLES,3848.46,4512,401,275,0.865012285012285,110275,7.470198675496689,1.4940397350993377,225.6,Monitor,3332.83,461
85061W,WHITE JEWELLED HEART DECORATION,3839.48,4538,325,198,0.8527433628318584,64350,7.513245033112582,1.5026490066225167,226.89999999999998,Monitor,3320.74,462
20717,STRAWBERRY SHOPPER BAG,4407.53,3535,484,275,1.2628513238289203,133100,5.852649006622516,1.1705298013245033,176.75,Monitor,3319.265,463
21967,PACK OF 12 SKULL TISSUES,2194.29,7241,367,246,0.3061290322580645,90282,11.98841059602649,2.397682119205298,362.05,Restock Immediately,3318.6449999999995,464
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,5647.5,1506,352,215,3.75,75680,2.493377483443709,0.4986754966887418,75.30000000000001,Sufficient,3318.55,465
21507,"ELEPHANT, BIRTHDAY CARD, ",2636.04,6482,395,230,0.4165151515151515,90850,10.7317880794702,2.14635761589404,324.1,Restock Immediately,3308.62,466
20718,RED RETROSPOT SHOPPER BAG,4395.81,3506,448,271,1.268780487804878,121408,5.804635761589404,1.1609271523178808,175.29999999999998,Monitor,3303.9049999999997,467
22595,CHRISTMAS GINGHAM HEART,3808.85,4481,298,252,0.85,75096,7.41887417218543,1.483774834437086,224.05,Monitor,3299.125,468
37503,TEA TIME CAKE STAND IN GIFT BOX,6170.5,574,307,202,10.75,62014,0.9503311258278145,0.19006622516556293,28.7,Sufficient,3297.85,469
21508,VINTAGE KID DOLLY CARD ,2611.57,6472,409,215,0.4152078239608802,87935,10.71523178807947,2.143046357615894,323.59999999999997,Restock Immediately,3290.385,470
22236,CAKE STAND 3 TIER MAGIC GARDEN,6183.75,485,325,233,12.75,75725,0.8029801324503312,0.16059602649006624,24.25,Sufficient,3283.975,471
22435,SET OF 9 HEART SHAPED BALLOONS,4327.64,3462,423,298,1.255162037037037,126054,5.731788079470198,1.1463576158940396,173.1,Monitor,3262.02,472
20828,GLITTER BUTTERFLY CLIPS,5196.9,2038,458,246,2.55,112668,3.3741721854304636,0.6748344370860928,101.89999999999999,Monitor,3259.0499999999997,473
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,5818.55,989,331,229,5.916767371601209,75799,1.6374172185430464,0.3274834437086093,49.45,Sufficient,3251.775,474
21890,S/6 WOODEN SKITTLES IN COTTON BAG,5323.06,1744,390,324,3.078816120906801,126360,2.8874172185430464,0.5774834437086093,87.2,Sufficient,3249.53,475
22668,PINK BABY BUNTING,5306.61,1795,345,281,2.9829275362318843,96945,2.9718543046357615,0.5943708609271523,89.75,Sufficient,3248.0049999999997,476
21500,PINK SPOTS  WRAP ,2626.5,6325,223,167,0.4182062780269058,37241,10.471854304635762,2.0943708609271527,316.25,Restock Immediately,3244.15,477
21539,RED RETROSPOT BUTTER DISH,5703.900000000001,1154,406,221,4.946593673965937,89726,1.9105960264900663,0.3821192052980133,57.7,Sufficient,3242.35,478
21932,SCANDINAVIAN PAISLEY PICNIC BAG,4916.76,2397,477,306,2.227546777546777,145962,3.968543046357616,0.7937086092715232,119.85,Monitor,3238.68,479
22078,RIBBON REEL LACE DESIGN ,4957.7,2362,370,241,2.099336870026525,89170,3.910596026490066,0.7821192052980133,118.1,Monitor,3235.6499999999996,480
23493,VINTAGE DOILY TRAVEL SEWING KIT,4863.3,2494,332,270,1.95,89640,4.129139072847682,0.8258278145695365,124.7,Monitor,3233.85,481
21124,SET/10 BLUE POLKADOT PARTY CANDLES,4310.0,3448,280,218,1.25,61040,5.708609271523179,1.141721854304636,172.40000000000003,Monitor,3232.9999999999995,482
22327,ROUND SNACK BOXES SET OF 4 SKULLS,5269.800000000001,1788,448,250,2.9482683982683984,112000,2.9602649006622515,0.5920529801324503,89.39999999999999,Sufficient,3221.3000000000006,483
23173,REGENCY TEAPOT ROSES ,5980.07,599,275,208,10.022014388489207,57200,0.9917218543046358,0.19834437086092715,29.95,Sufficient,3211.3349999999996,484
23230,WRAP ALPHABET DESIGN,2614.5,6225,224,176,0.42,39424,10.306291390728477,2.0612582781456954,311.25,Restock Immediately,3209.95,485
20982,12 PENCILS TALL TUBE SKULLS,3675.53,4337,484,314,0.84894523326572,151976,7.180463576158941,1.4360927152317882,216.85,Monitor,3201.665,486
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,5214.410000000001,1767,487,318,2.971507128309572,154866,2.9254966887417218,0.5850993377483443,88.35,Sufficient,3200.905,487
