CustomerID,TotalRevenue,TotalQuantity,InvoiceCount,ProductVariety,AverageOrderValue,AverageQuantity,Recency,Frequency,Monetary,RevenuePerInvoice,RevenuePerProduct,CustomerLifetimeValue,RevenueContribution
13654.0,5199.2,4256,11,254,16.88051948051948,13.818181818181818,43,11,5199.2,472.6545454545454,20.469291338582675,185.6857142857143,0.059963420574242934
12359.0,6181.9400000000005,2218,10,289,18.564384384384386,6.66066066066066,58,10,6181.9400000000005,618.1940000000001,21.390795847750866,185.64384384384385,0.07129755889073999
13209.0,5459.41,4455,11,255,16.85003086419753,13.75,30,11,5459.41,496.31,21.409450980392155,185.35033950617284,0.06296447490329814
12782.0,3552.7400000000002,1913,11,141,16.837630331753555,9.066350710900474,5,11,3552.7400000000002,322.97636363636366,25.196737588652486,185.21393364928912,0.040974465843001975
14740.0,3782.61,1928,11,170,16.811600000000002,8.568888888888889,197,11,3782.61,343.87363636363636,22.25064705882353,184.9276,0.0436256028424252
17096.0,3344.88,1448,11,161,16.808442211055276,7.276381909547739,15,11,3344.88,304.08,20.775652173913045,184.89286432160804,0.03857717460578045
13461.0,769.6,452,6,19,30.784000000000002,18.08,39,6,769.6,128.26666666666668,40.50526315789474,184.704,0.008875951776030422
15140.0,2228.05,1322,8,93,22.96958762886598,13.628865979381443,52,8,2228.05,278.50625,23.957526881720433,183.75670103092784,0.025696549317287657
16841.0,3162.11,3265,12,180,15.275893719806763,15.772946859903382,37,12,3162.11,263.50916666666666,17.56727777777778,183.31072463768118,0.036469251390986945
16531.0,2298.33,1863,11,109,16.654565217391305,13.5,22,11,2298.33,208.9390909090909,21.08559633027523,183.20021739130436,0.026507102709724527
14530.0,5276.2300000000005,2460,16,263,11.445184381778743,5.336225596529284,26,16,5276.2300000000005,329.76437500000003,20.06171102661597,183.1229501084599,0.060851823075942044
14309.0,2960.52,2088,11,124,16.632134831460675,11.730337078651685,8,11,2960.52,269.1381818181818,23.87516129032258,182.9534831460674,0.034144273326369004
12613.0,5608.63,3104,10,212,18.269153094462542,10.110749185667752,57,10,5608.63,560.863,26.455801886792454,182.6915309446254,0.06468545921205496
17422.0,3320.05,3217,11,148,16.600250000000003,16.085,16,11,3320.05,301.82272727272726,22.43277027027027,182.60275000000001,0.038290805215709205
14854.0,3366.76,2657,11,167,16.585024630541874,13.088669950738916,78,11,3366.76,306.0690909090909,20.160239520958086,182.4352709359606,0.03882952105180377
15898.0,4490.2,1987,25,281,7.289285714285714,3.2256493506493507,1,25,4490.2,179.608,15.979359430604982,182.23214285714283,0.051786380801366674
14800.0,6302.83,6203,17,330,10.719098639455781,10.549319727891156,48,17,6302.83,370.75470588235294,19.09948484848485,182.22467687074828,0.07269180760462295
12455.0,3716.9900000000002,2150,10,185,18.220539215686276,10.53921568627451,73,10,3716.9900000000002,371.699,20.09183783783784,182.20539215686276,0.042868794168382685
12877.0,2573.64,2167,19,149,9.567434944237919,8.055762081784387,4,19,2573.64,135.45473684210526,17.272751677852348,181.78126394052046,0.029682308379499655
12744.0,5312.81,3933,8,194,22.704316239316242,16.807692307692307,56,8,5312.81,664.10125,27.385618556701033,181.63452991452994,0.06127370758213642
14769.0,14797.95,10772,17,831,10.676731601731602,7.772005772005772,3,17,14797.95,870.4676470588236,17.80740072202166,181.50443722943723,0.17066773724546436
12820.0,2590.52,1928,11,131,16.50012738853503,12.280254777070065,3,11,2590.52,235.50181818181818,19.77496183206107,181.50140127388534,0.029876988818662065
15547.0,9210.65,6640,26,645,6.977765151515151,5.03030303030303,7,26,9210.65,354.2557692307692,14.280077519379844,181.42189393939393,0.106228281218678
17725.0,3083.1,1994,11,114,16.48716577540107,10.663101604278076,16,11,3083.1,280.28181818181815,27.044736842105262,181.35882352941178,0.03555801315057094
16477.0,4034.9700000000003,2495,11,177,16.46926530612245,10.183673469387756,64,11,4034.9700000000003,366.81545454545454,22.796440677966103,181.16191836734694,0.04653612154070877
12362.0,4600.53,2151,10,198,18.112322834645667,8.468503937007874,3,10,4600.53,460.053,23.235,181.12322834645667,0.0530588389087594
14738.0,1529.1000000000001,629,9,58,20.119736842105265,8.276315789473685,43,9,1529.1000000000001,169.9,26.363793103448277,181.07763157894738,0.017635418218201814
16359.0,1433.84,957,14,75,12.917477477477476,8.621621621621621,7,14,1433.84,102.41714285714285,19.117866666666664,180.84468468468467,0.01653676545548786
13662.0,2233.61,1169,11,126,16.423602941176473,8.595588235294118,86,11,2233.61,203.05545454545455,17.727063492063493,180.6596323529412,0.025760673916916985
16128.0,3104.57,1853,10,149,18.04982558139535,10.773255813953488,18,10,3104.57,310.457,20.836040268456376,180.4982558139535,0.03580563098403166
17457.0,420.55,365,9,15,20.026190476190475,17.38095238095238,127,9,420.55,46.72777777777778,28.03666666666667,180.23571428571427,0.004850287837070678
14625.0,4325.08,2091,11,167,16.382878787878788,7.920454545454546,196,11,4325.08,393.1890909090909,25.898682634730537,180.21166666666667,0.04988201859079217
17705.0,1897.9,1259,11,74,16.361206896551725,10.85344827586207,3,11,1897.9,172.53636363636363,25.6472972972973,179.97327586206896,0.02188886288426213
16919.0,4541.11,2244,24,228,7.481235584843492,3.6968698517298186,156,24,4541.11,189.21291666666664,19.917149122807015,179.5496540362438,0.052373536083224405
13397.0,1457.28,597,8,52,22.41969230769231,9.184615384615384,73,8,1457.28,182.16,28.024615384615384,179.35753846153847,0.016807103695651783
14844.0,4693.29,3223,10,155,17.913320610687023,12.301526717557252,64,10,4693.29,469.329,30.279290322580646,179.13320610687023,0.054128658668042895
15750.0,6194.991,4185,18,389,9.943805778491171,6.717495987158909,3,18,6194.991,344.16616666666664,15.925426735218508,178.98850401284108,0.07144807870184833
15227.0,2345.69,1193,9,84,19.878728813559324,10.110169491525424,37,9,2345.69,260.63222222222225,27.924880952380953,178.9085593220339,0.027053315126711015
13213.0,3121.32,2446,11,173,16.256875,12.739583333333334,57,11,3121.32,283.75636363636363,18.042312138728324,178.825625,0.035998812107015686
13593.0,5128.1900000000005,2071,14,211,12.756691542288559,5.151741293532338,108,14,5128.1900000000005,366.29928571428576,24.304218009478674,178.59368159203981,0.059144447944804376
13771.0,3708.55,2273,9,164,19.831818181818182,12.155080213903743,64,9,3708.55,412.06111111111113,22.61310975609756,178.48636363636365,0.04277145394880148
13856.0,810.83,617,11,33,16.2166,12.34,169,11,810.83,73.71181818181819,24.57060606060606,178.3826,0.00935146566860544
13650.0,2975.8,1682,10,123,17.819161676646708,10.071856287425149,17,10,2975.8,297.58000000000004,24.19349593495935,178.19161676646706,0.03432050064333592
18177.0,1854.72,1092,9,61,19.731063829787235,11.617021276595745,31,9,1854.72,206.08,30.405245901639343,177.57957446808513,0.02139085924901136
15222.0,2165.19,2946,10,92,17.747459016393442,24.147540983606557,473,10,2165.19,216.519,23.53467391304348,177.4745901639344,0.024971572279032364
13555.0,5128.91,3415,12,249,14.7807204610951,9.84149855907781,74,12,5128.91,427.40916666666664,20.598032128514056,177.3686455331412,0.059152751849792344
12664.0,304.0,78,7,7,25.333333333333332,6.5,16,7,304.0,43.42857142857143,43.42857142857143,177.33333333333331,0.0035060932171429937
14188.0,1769.96,1048,6,33,29.499333333333333,17.466666666666665,31,6,1769.96,294.99333333333334,53.63515151515151,176.99599999999998,0.02041330510070531
13477.0,2413.0,1936,11,111,16.086666666666666,12.906666666666666,38,11,2413.0,219.36363636363637,21.73873873873874,176.95333333333332,0.02782961491107251
15719.0,10087.72,5341,31,449,5.705723981900452,3.0209276018099547,33,31,10087.72,325.41032258064513,22.46708240534521,176.877443438914,0.11634370614617671
16057.0,3854.85,1691,10,175,17.682798165137616,7.756880733944954,16,10,3854.85,385.485,22.027714285714286,176.82798165137615,0.044458761309551544
17402.0,1414.06,616,19,104,9.303026315789474,4.052631578947368,5,19,1414.06,74.42421052631579,13.596730769230769,176.7575,0.01630863873234612
16027.0,403.7,160,7,14,25.23125,10.0,137,7,403.7,57.67142857142857,28.835714285714285,176.61875,0.0046559533939494295
12477.0,8339.1,3474,9,286,19.621411764705883,8.174117647058823,23,9,8339.1,926.5666666666667,29.157692307692308,176.59270588235296,0.09617651956275376
12530.0,2860.18,2052,9,92,19.590273972602738,14.054794520547945,60,9,2860.18,317.79777777777775,31.08891304347826,176.31246575342465,0.03298703190068437
17589.0,12501.99,8053,18,599,9.7671796875,6.29140625,60,18,12501.99,694.555,20.87143572621035,175.80923437500002,0.1441879682229919
14525.0,5158.01,3683,17,337,10.31602,7.366,20,17,5158.01,303.4123529411765,15.305667655786351,175.37234,0.05948836800972281
12753.0,905.2,1856,6,24,29.200000000000003,59.87096774193548,23,6,905.2,150.86666666666667,37.71666666666667,175.20000000000002,0.01043985388209815
15114.0,3349.12,3520,12,151,14.561391304347826,15.304347826086957,30,12,3349.12,279.0933333333333,22.179602649006622,174.73669565217392,0.038626075379598494
12584.0,1647.2,312,9,41,19.378823529411765,3.6705882352941175,4,9,1647.2,183.02222222222224,40.175609756097565,174.40941176470588,0.01899748930025638
16197.0,1703.81,1326,9,52,19.36147727272727,15.068181818181818,469,9,1703.81,189.3122222222222,32.76557692307692,174.25329545454542,0.019650383829935537
13085.0,1521.08,724,8,43,21.729714285714284,10.342857142857143,158,8,1521.08,190.135,35.37395348837209,173.83771428571427,0.017542921943196923
13510.0,4558.29,3044,11,176,15.772629757785467,10.53287197231834,1,11,4558.29,414.39,25.899375,173.49892733564013,0.05257167648279848
13929.0,779.7900000000001,597,8,30,21.660833333333336,16.583333333333332,169,8,779.7900000000001,97.47375000000001,25.993000000000002,173.2866666666667,0.008993475098012946
14132.0,2972.9900000000002,2800,11,97,15.730105820105821,14.814814814814815,2,11,2972.9900000000002,270.2718181818182,30.64938144329897,173.03116402116405,0.0342880923474801
15134.0,1400.99,1003,10,47,17.296172839506173,12.382716049382717,15,10,1400.99,140.099,29.808297872340425,172.96172839506173,0.01615789979041172
12826.0,2342.55,1647,11,87,15.721812080536914,11.053691275167786,3,11,2342.55,212.95909090909092,26.925862068965518,172.93993288590605,0.027017100874402372
12990.0,604.5,300,6,9,28.785714285714285,14.285714285714286,31,6,604.5,100.75,67.16666666666667,172.71428571428572,0.006971820229483354
13562.0,3942.58,1425,8,84,21.54415300546448,7.786885245901639,82,8,3942.58,492.8225,46.93547619047619,172.35322404371584,0.04547056906593297
16327.0,9276.43,5770,16,287,10.761519721577727,6.693735498839907,14,16,9276.43,579.776875,32.32205574912892,172.18431554524363,0.10698693520494007
15980.0,1204.52,954,7,47,24.58204081632653,19.46938775510204,89,7,1204.52,172.0742857142857,25.62808510638298,172.0742857142857,0.01389197171681934
17655.0,1873.5800000000002,956,9,68,19.118163265306123,9.755102040816327,11,9,1873.5800000000002,208.17555555555558,27.55264705882353,172.0634693877551,0.021608375426890692
14001.0,1505.17,685,8,50,21.502428571428574,9.785714285714286,46,8,1505.17,188.14625,30.1034,172.0194285714286,0.017359428709365528
13263.0,8384.6,5252,39,507,4.410625986322988,2.7627564439768544,1,39,8384.6,214.9897435897436,16.53767258382643,172.01441346659655,0.09670128022518798
13711.0,1738.26,811,9,80,19.10175824175824,8.912087912087912,219,9,1738.26,193.14,21.72825,171.91582417582416,0.02004770261720717
18064.0,814.75,725,8,35,21.44078947368421,19.07894736842105,133,8,814.75,101.84375,23.27857142857143,171.52631578947367,0.009396675817984389
16742.0,1147.33,1057,13,50,13.187701149425287,12.149425287356323,493,13,1147.33,88.25615384615384,22.9466,171.44011494252874,0.013232387930344312
16003.0,3067.33,1892,10,129,17.135921787709496,10.569832402234637,30,10,3067.33,306.733,23.777751937984494,171.35921787709495,0.03537613456493164
14796.0,9388.01,6820,27,487,6.3389669142471305,4.604996623902768,1,27,9388.01,347.7040740740741,19.27722792607803,171.15210668467253,0.10827380981404801
14590.0,1648.23,571,19,122,9.00672131147541,3.120218579234973,425,19,1648.23,86.74894736842106,13.510081967213114,171.12770491803278,0.019009368497669727
17372.0,3909.31,1799,28,406,6.108296875,2.8109375,41,28,3909.31,139.6182142857143,9.62884236453202,171.0323125,0.04508685945628052
16150.0,3624.77,1858,10,140,17.097971698113206,8.764150943396226,43,10,3624.77,362.477,25.891214285714284,170.97971698113207,0.041805202337840165
12749.0,6191.19,2280,9,252,18.99138036809816,6.993865030674846,4,9,6191.19,687.91,24.568214285714284,170.92242331288344,0.07140424100343266
13571.0,4409.76,3179,26,262,6.571922503725783,4.737704918032787,13,26,4409.76,169.60615384615386,16.83114503816794,170.86998509687035,0.05085865008298845
16681.0,803.44,988,7,22,24.346666666666668,29.939393939393938,73,7,803.44,114.77714285714286,36.52,170.42666666666668,0.009266235310465023
14640.0,3350.71,1562,10,164,17.008680203045685,7.928934010152284,24,10,3350.71,335.071,20.431158536585365,170.08680203045685,0.03864441316978027
18170.0,2171.9500000000003,941,9,57,18.886521739130437,8.182608695652174,33,9,2171.9500000000003,241.3277777777778,38.10438596491228,169.97869565217394,0.02504953672030831
12352.0,1849.54,717,9,69,18.872857142857143,7.316326530612245,36,9,1849.54,205.50444444444443,26.804927536231883,169.85571428571427,0.021331117265903463
14541.0,2025.78,975,14,98,12.130419161676647,5.838323353293413,59,14,2025.78,144.69857142857143,20.671224489795918,169.82586826347307,0.023363728675736627
13748.0,1018.15,632,8,37,21.211458333333333,13.166666666666666,96,8,1018.15,127.26875,27.517567567567568,169.69166666666666,0.011742528977085984
12464.0,317.5,53,8,4,21.166666666666668,3.533333333333333,10,8,317.5,39.6875,79.375,169.33333333333334,0.003661791435667436
17679.0,1134.95,813,7,45,24.147872340425533,17.29787234042553,53,7,1134.95,162.1357142857143,25.221111111111114,169.03510638297874,0.013089606897356715
14748.0,2681.9,2422,10,129,16.867295597484276,15.232704402515724,29,10,2681.9,268.19,20.789922480620156,168.67295597484275,0.030930892760051957
14897.0,2419.84,1082,8,83,21.04208695652174,9.408695652173913,8,8,2419.84,302.48,29.154698795180725,168.33669565217392,0.027908502008458232
18272.0,4152.28,2802,9,143,18.703963963963965,12.621621621621621,3,9,4152.28,461.3644444444444,29.036923076923074,168.33567567567567,0.047889081393679304
12429.0,2123.55,1483,8,95,21.025247524752476,14.683168316831683,9,8,2123.55,265.44375,22.353157894736842,168.2019801980198,0.024491329773894753
16837.0,2689.78,1521,10,122,16.811125,9.50625,31,10,2689.78,268.978,22.04737704918033,168.11125,0.031021774386864744
13735.0,7964.64,3744,13,357,12.92961038961039,6.077922077922078,25,13,7964.64,612.6646153846154,22.309915966386555,168.08493506493508,0.09185779697692689
13693.0,1960.97,877,9,77,18.67590476190476,8.352380952380953,374,9,1960.97,217.88555555555556,25.467142857142857,168.08314285714283,0.022616261894805582
16539.0,1864.8600000000001,825,10,78,16.800540540540542,7.4324324324324325,3,10,1864.8600000000001,186.48600000000002,23.90846153846154,168.0054054054054,0.021507805910925278
12619.0,1473.62,1599,9,43,18.653417721518984,20.240506329113924,16,9,1473.62,163.73555555555555,34.27023255813953,167.88075949367087,0.016995556206073216
13329.0,1844.99,1693,8,50,20.965795454545454,19.238636363636363,32,8,1844.99,230.62375,36.8998,167.72636363636363,0.02127864119966004
17790.0,2490.36,1244,20,188,8.385050505050506,4.188552188552189,27,20,2490.36,124.518,13.246595744680851,167.70101010101013,0.028721823369224426
13448.0,7089.43,3773,12,319,13.955570866141732,7.427165354330708,17,12,7089.43,590.7858333333334,22.223918495297806,167.46685039370078,0.08176382380398044
17287.0,3664.57,1874,21,278,7.966456521739131,4.073913043478261,26,21,3664.57,174.50333333333333,13.181906474820144,167.29558695652176,0.042264223752452965
16430.0,453.49,146,7,17,23.867894736842107,7.684210526315789,57,7,453.49,64.78428571428572,26.675882352941176,167.07526315789474,0.005230191490270316
16119.0,1001.4100000000001,583,8,36,20.862708333333334,12.145833333333334,8,8,1001.4100000000001,125.17625000000001,27.816944444444445,166.90166666666667,0.011549463186115678
14744.0,1292.2,709,12,54,13.894623655913978,7.623655913978495,16,12,1292.2,107.68333333333334,23.92962962962963,166.73548387096776,0.01490320281313216
14056.0,7843.0,4196,23,320,7.248613678373383,3.8780036968576708,1,23,7843.0,341.0,24.509375,166.7181146025878,0.0904548983620148
13634.0,4550.17,2006,16,268,10.41228832951945,4.590389016018307,33,16,4550.17,284.385625,16.978246268656715,166.5966132723112,0.05247802688765637
13107.0,2625.67,2912,9,120,18.4906338028169,20.507042253521128,44,9,2625.67,291.74111111111114,21.880583333333334,166.4157042253521,0.030282380846894226
12670.0,2091.25,1194,7,60,23.764204545454547,13.568181818181818,10,7,2091.25,298.75,34.854166666666664,166.3494318181818,0.02411880736957331
16321.0,498.35,223,7,15,23.73095238095238,10.619047619047619,72,7,498.35,71.19285714285715,33.223333333333336,166.11666666666667,0.005747570903826352
16986.0,2802.35,1389,10,64,16.581952662721893,8.218934911242604,30,10,2802.35,280.235,43.78671875,165.81952662721892,0.03232006686533115
12931.0,236.7,252,7,7,23.669999999999998,25.2,67,7,236.7,33.81428571428571,33.81428571428571,165.69,0.002729908764795219
17686.0,7698.91,3501,9,276,18.374486873508353,8.355608591885442,7,9,7698.91,855.4344444444445,27.894601449275363,165.37038186157517,0.08879307937629725
17560.0,826.47,999,8,29,20.66175,24.975,95,8,826.47,103.30875,28.49896551724138,165.294,0.00953184493806635
17162.0,1715.46,1001,10,81,16.494807692307692,9.625,29,10,1715.46,171.546,21.17851851851852,164.9480769230769,0.01978474562592145
15673.0,4489.28,2932,9,167,18.323591836734693,11.96734693877551,88,9,4489.28,498.8088888888889,26.88191616766467,164.91232653061223,0.051775770256104275
16190.0,2325.3,1052,8,87,20.57787610619469,9.309734513274336,40,8,2325.3,290.6625,26.727586206896554,164.62300884955752,0.02681815315073225
14257.0,3986.15,2522,9,159,18.285091743119267,11.568807339449542,64,9,3986.15,442.90555555555557,25.070125786163523,164.5658256880734,0.045973070649718895
12609.0,3089.36,1512,9,129,18.280236686390534,8.946745562130177,78,9,3089.36,343.26222222222225,23.948527131782946,164.5221301775148,0.03563021099116079
16612.0,2960.4300000000003,1357,9,101,18.27425925925926,8.376543209876543,33,9,2960.4300000000003,328.9366666666667,29.311188118811884,164.46833333333333,0.0341432353382455
15722.0,2285.14,946,10,84,16.43985611510791,6.805755395683454,36,10,2285.14,228.51399999999998,27.204047619047618,164.39856115107912,0.02635497978362546
16571.0,4173.14,3667,10,151,16.42968503937008,14.437007874015748,27,10,4173.14,417.314,27.636688741721855,164.29685039370082,0.04812966397430301
13115.0,4990.3,3762,10,173,16.41546052631579,12.375,12,10,4990.3,499.03000000000003,28.845664739884395,164.15460526315792,0.057554134807594345
16202.0,2151.14,1244,9,100,18.23,10.542372881355933,361,9,2151.14,239.01555555555555,21.5114,164.07,0.02480953079975322
14790.0,2329.12,2602,10,63,16.40225352112676,18.323943661971832,17,10,2329.12,232.91199999999998,36.97015873015873,164.0225352112676,0.026862209979973975
15241.0,2621.64,3124,11,117,14.895681818181817,17.75,67,11,2621.64,238.33090909090907,22.407179487179487,163.8525,0.030235902045364332
17147.0,2238.75,1156,9,96,18.201219512195124,9.398373983739837,23,9,2238.75,248.75,23.3203125,163.8109756097561,0.02581995457196999
14315.0,2436.62,1070,8,79,20.47579831932773,8.991596638655462,45,8,2436.62,304.5775,30.843291139240506,163.80638655462184,0.028102029127483427
16350.0,2200.19,1071,9,72,18.183388429752068,8.851239669421487,21,9,2200.19,244.46555555555557,30.558194444444446,163.6504958677686,0.025375234327058696
17470.0,2215.87,2639,11,106,14.871610738255033,17.711409395973153,45,11,2215.87,201.44272727272727,20.90443396226415,163.58771812080536,0.02555607492457449
12388.0,2485.2400000000002,1480,8,75,20.370819672131148,12.131147540983607,16,8,2485.2400000000002,310.65500000000003,33.13653333333334,162.96655737704918,0.028662773378198864
12766.0,6783.87,4528,9,249,18.09032,12.074666666666667,4,9,6783.87,753.7633333333333,27.244457831325303,162.81287999999998,0.07823973879269684
12562.0,3357.76,1849,9,106,18.052473118279572,9.940860215053764,8,9,3357.76,373.08444444444444,31.676981132075476,162.47225806451615,0.03872572223945414
17090.0,1171.55,747,9,46,18.023846153846154,11.492307692307692,4,9,1171.55,130.17222222222222,25.468478260869563,162.2146153846154,0.013511722067578535
17707.0,405.3,306,8,9,20.265,15.3,185,8,405.3,50.6625,45.03333333333333,162.12,0.004674406516144919
16444.0,3517.72,1881,17,217,9.53311653116531,5.097560975609756,46,17,3517.72,206.92470588235292,16.21069124423963,162.0629810298103,0.040570573130948195
16434.0,2363.01,1178,12,124,13.502914285714287,6.731428571428571,29,12,2363.01,196.91750000000002,19.056532258064518,162.03497142857145,0.027253070174477194
14607.0,1874.19,1239,7,60,23.138148148148147,15.296296296296296,19,7,1874.19,267.74142857142857,31.2365,161.96703703703702,0.02161541067972772
12626.0,4912.2300000000005,3120,9,223,17.993516483516487,11.428571428571429,23,9,4912.2300000000005,545.8033333333334,22.027937219730944,161.94164835164838,0.05665373777646819
13851.0,2530.1,1625,8,103,20.2408,13.0,96,8,2530.1,316.2625,24.56407766990291,161.9264,0.02918015279175489
13804.0,2931.46,1739,9,145,17.98441717791411,10.668711656441717,31,9,2931.46,325.71777777777777,20.21696551724138,161.859754601227,0.03380911849449342
14175.0,6144.63,2842,8,222,20.14632786885246,9.318032786885245,60,8,6144.63,768.07875,27.678513513513515,161.17062295081968,0.07086725514754393
14621.0,2790.67,1680,9,133,17.888910256410256,10.76923076923077,1,9,2790.67,310.07444444444445,20.98248120300752,161.00019230769232,0.032185359073304075
15625.0,2986.8,2828,9,105,17.88502994011976,16.934131736526947,104,9,2986.8,331.8666666666667,28.44571428571429,160.96526946107784,0.03444736585842992
14235.0,2020.63,1608,9,94,17.881681415929204,14.230088495575222,75,9,2020.63,224.51444444444445,21.496063829787236,160.93513274336283,0.023304332688669892
17396.0,268.2,89,6,8,26.82,8.9,149,6,268.2,44.699999999999996,33.525,160.92000000000002,0.0030932046080189173
17676.0,2347.84,1716,10,85,16.08109589041096,11.753424657534246,4,10,2347.84,234.78400000000002,27.62164705882353,160.8109589041096,0.027078111509661208
15727.0,7707.43,5666,14,422,11.486482861400894,8.444113263785395,17,14,7707.43,550.5307142857143,18.264052132701423,160.8107600596125,0.08889134225198825
14201.0,910.46,698,9,47,17.852156862745097,13.686274509803921,60,9,910.46,101.16222222222223,19.371489361702128,160.66941176470587,0.010500518521315824
16303.0,5823.82,2930,7,142,22.92842519685039,11.535433070866143,26,7,5823.82,831.9742857142857,41.01281690140845,160.49897637795274,0.06716728881533457
15687.0,2942.1,1306,9,119,17.830909090909092,7.915151515151515,9,9,2942.1,326.9,24.723529411764705,160.47818181818184,0.033931831757093425
16711.0,417.14000000000004,430,5,12,32.08769230769231,33.07692307692308,3,5,417.14000000000004,83.42800000000001,34.76166666666667,160.43846153846152,0.004810959620391542
13206.0,6685.07,6112,13,378,12.334077490774908,11.276752767527675,400,13,6685.07,514.2361538461538,17.685370370370368,160.3430073800738,0.07710025849712537
16775.0,2553.39,838,16,131,10.013294117647058,3.2862745098039214,10,16,2553.39,159.586875,19.49152671755725,160.21270588235294,0.029448761051712985
12948.0,2171.63,1220,9,87,17.800245901639347,10.0,16,9,2171.63,241.29222222222222,24.961264367816092,160.20221311475413,0.025045846095869212
16043.0,1219.0900000000001,669,8,49,19.985081967213116,10.967213114754099,38,8,1219.0900000000001,152.38625000000002,24.879387755102044,159.88065573770493,0.014060010460812015
14205.0,2149.3,1320,9,78,17.762809917355373,10.909090909090908,17,9,2149.3,238.81111111111113,27.555128205128206,159.86528925619837,0.02478830970922841
14064.0,2434.46,2190,15,130,10.630829694323145,9.563318777292576,29,15,2434.46,162.29733333333334,18.726615384615386,159.46244541484717,0.028077117412519514
12380.0,4719.360000000001,2601,8,142,19.912911392405064,10.974683544303797,22,8,4719.360000000001,589.9200000000001,33.23492957746479,159.3032911392405,0.05442932922781566
15971.0,273.05,127,7,7,22.754166666666666,10.583333333333334,53,7,273.05,39.00714285714286,39.00714285714286,159.27916666666667,0.0031491406346739947
15079.0,2311.4700000000003,1072,9,112,17.644809160305346,8.183206106870228,213,9,2311.4700000000003,256.83000000000004,20.638125000000002,158.80328244274813,0.02665864897575499
16235.0,2010.71,784,9,79,17.63780701754386,6.87719298245614,41,9,2010.71,223.41222222222223,25.452025316455696,158.74026315789473,0.023189923331057856
15596.0,2727.72,1208,9,82,17.598193548387094,7.7935483870967746,101,9,2727.72,303.08,33.26487804878049,158.38374193548384,0.03145934404692528
12668.0,9023.91,4634,9,260,17.59046783625731,9.033138401559453,12,9,9023.91,1002.6566666666666,34.70734615384615,158.3142105263158,0.10407457119443694
14820.0,1072.5900000000001,609,9,49,17.583442622950823,9.98360655737705,21,9,1072.5900000000001,119.17666666666668,21.889591836734695,158.2509836065574,0.012370396459787514
15623.0,1996.65,915,8,87,19.76881188118812,9.05940594059406,141,8,1996.65,249.58125,22.95,158.15049504950497,0.023027766519764997
16407.0,2484.45,1238,14,119,11.292954545454545,5.627272727272727,13,14,2484.45,177.46071428571426,20.877731092436974,158.10136363636363,0.028653662149114835
15680.0,3650.09,2664,10,154,15.801255411255411,11.532467532467532,9,10,3650.09,365.009,23.701883116883117,158.0125541125541,0.042097222996583784
14290.0,2575.7000000000003,1090,8,109,19.661832061068704,8.320610687022901,11,8,2575.7000000000003,321.96250000000003,23.6302752293578,157.29465648854963,0.02970606677432635
14861.0,1336.18,1067,10,62,15.719764705882353,12.552941176470588,52,10,1336.18,133.618,21.551290322580645,157.19764705882352,0.015410433009480676
16979.0,2076.44,1293,9,82,17.4490756302521,10.865546218487395,4,9,2076.44,230.71555555555557,25.322439024390246,157.0416806722689,0.02394800065725131
17567.0,3102.42,1870,9,123,17.42932584269663,10.50561797752809,7,9,3102.42,344.71333333333337,25.222926829268292,156.8639325842697,0.035780834601081474
16456.0,4456.24,2574,13,226,12.04389189189189,6.956756756756757,99,13,4456.24,342.7876923076923,19.71787610619469,156.57059459459458,0.051394713282767415
15107.0,677.35,284,9,29,17.367948717948718,7.282051282051282,311,9,677.35,75.26111111111112,23.356896551724137,156.31153846153845,0.0078120139494467335
17720.0,2204.83,1461,9,81,17.360866141732284,11.503937007874017,26,9,2204.83,244.9811111111111,27.220123456790123,156.24779527559056,0.025428748381425614
14307.0,4013.67,2741,10,202,15.617392996108949,10.665369649805447,89,10,4013.67,401.367,19.869653465346534,156.1739299610895,0.04629046435148131
12451.0,8777.07,7632,8,332,19.5046,16.96,11,8,8777.07,1097.13375,26.4369578313253,156.0368,0.10122771576772782
12409.0,1747.37,2325,5,49,31.20303571428571,41.517857142857146,79,5,1747.37,349.474,35.660612244897955,156.01517857142855,0.020152770081707738
15732.0,1543.97,1264,10,53,15.595656565656565,12.767676767676768,212,10,1543.97,154.397,29.131509433962265,155.95656565656566,0.017806916922606147
17241.0,2091.79,740,12,109,12.99248447204969,4.596273291925466,385,12,2091.79,174.31583333333333,19.19073394495413,155.90981366459627,0.024125035298314286
16393.0,5029.62,2936,23,313,6.778463611859838,3.9568733153638815,2,23,5029.62,218.6791304347826,16.069073482428113,155.90466307277626,0.058007620285548504
14794.0,1558.25,768,10,83,15.5825,7.68,3,10,1558.25,155.825,18.77409638554217,155.825,0.01797161103820089
17061.0,1226.01,436,8,40,19.46047619047619,6.920634920634921,74,8,1226.01,153.25125,30.65025,155.68380952380951,0.014139820214307505
14442.0,3467.52,1267,7,111,22.22769230769231,8.121794871794872,205,7,3467.52,495.36,31.23891891891892,155.59384615384616,0.039991606422064715
14293.0,1744.41,1154,9,80,17.271386138613863,11.425742574257425,3,9,1744.41,193.82333333333335,21.805125,155.44247524752478,0.020118631805646082
15605.0,1691.55,617,9,80,17.260714285714286,6.295918367346939,36,9,1691.55,187.95,21.144375,155.3464285714286,0.0195089867811126
14198.0,1569.73,623,9,58,17.24978021978022,6.846153846153846,18,9,1569.73,174.41444444444446,27.064310344827586,155.248021978022,0.018104012189953524
